Id;Label
fever;shocking;2
Restraint;shocking;2
restraint;shocking;2
shocking;superstition;2
patience;shocking;2
fear;shocking;2
fact;shocking;2
hullabaloo;wire;2
hullabaloo;villages;2
hullabaloo;rest;2
hullabaloo;reason;2
hullabaloo;thing;2
hullabaloo;strength;2
hullabaloo;touch;2
fever;hullabaloo;2
Restraint;hullabaloo;2
hullabaloo;restraint;2
hullabaloo;superstition;2
hullabaloo;patience;2
fear;hullabaloo;2
fact;hullabaloo;2
quantity;wire;2
quantity;villages;2
quantity;rest;2
quantity;reason;2
quantity;thing;2
name;quantity;2
quantity;strength;2
quantity;something;2
quantity;touch;2
fever;quantity;2
Restraint;quantity;2
quantity;restraint;2
quantity;superstition;2
patience;quantity;2
fear;quantity;2
honour;quantity;2
proceeding;wire;2
proceeding;villages;2
proceeding;rest;2
proceeding;thing;2
proceeding;strength;2
fever;proceeding;2
Restraint;proceeding;2
proceeding;restraint;2
proceeding;superstition;2
patience;proceeding;2
fear;proceeding;2
fact;proceeding;2
case;pieces;2
case;wire;2
case;villages;2
case;rest;2
case;reason;2
case;purpose;2
case;name;2
case;strength;2
case;touch;2
case;fever;2
case;things;2
Restraint;case;2
case;superstition;2
case;patience;2
case;torment;2
case;fact;2
case;mystery;2
self-defence;wire;2
self-defence;villages;2
rest;self-defence;2
reason;self-defence;2
self-defence;thing;2
self-defence;strength;2
self-defence;touch;2
fever;self-defence;2
Restraint;self-defence;2
restraint;self-defence;2
self-defence;superstition;2
patience;self-defence;2
fear;self-defence;2
fact;self-defence;2
hippo;wire;2
hippo;villages;2
hippo;reason;2
hippo;stuff;2
devils;hippo;2
capacity;hippo;2
hippo;something;2
hippo;light;2
hippo;touch;2
fever;hippo;2
Restraint;hippo;2
hippo;restraint;2
hippo;superstition;2
hippo;patience;2
fear;hippo;2
hippo;honour;2
fact;hippo;2
hippo;note;2
hippo;savage;2
waking;wire;2
villages;waking;2
rest;waking;2
reason;waking;2
thing;waking;2
strength;waking;2
touch;waking;2
fever;waking;2
Restraint;waking;2
restraint;waking;2
superstition;waking;2
patience;waking;2
fear;waking;2
fact;waking;2
sleeping;wire;2
sleeping;villages;2
rest;sleeping;2
reason;sleeping;2
sleeping;thing;2
sleeping;strength;2
sleeping;touch;2
fever;sleeping;2
Restraint;sleeping;2
restraint;sleeping;2
sleeping;superstition;2
patience;sleeping;2
fear;sleeping;2
fact;sleeping;2
eating;wire;2
eating;villages;2
eating;rest;2
eating;reason;2
eating;thing;2
eating;strength;2
eating;touch;2
eating;fever;2
Restraint;eating;2
eating;restraint;2
eating;superstition;2
eating;patience;2
eating;fear;2
eating;fact;2
grip;wire;2
grip;villages;2
grip;rest;2
grip;reason;2
grip;thing;2
grip;strength;2
grip;touch;2
fever;grip;2
Restraint;grip;2
grip;restraint;2
grip;superstition;2
grip;patience;2
fear;grip;2
fact;grip;2
existence;wire;2
existence;villages;2
existence;possession;2
existence;strength;2
existence;something;2
existence;light;2
existence;touch;2
existence;fever;2
existence;wilderness;2
Restraint;existence;2
existence;restraint;2
existence;superstition;2
existence;patience;2
existence;fear;2
existence;soul;2
existence;fact;2
week;wire;2
villages;week;2
rest;week;2
reason;week;2
thing;week;2
strength;week;2
touch;week;2
fever;week;2
Restraint;week;2
restraint;week;2
superstition;week;2
patience;week;2
fear;week;2
fact;week;2
pieces;wire;2
pieces;villages;2
pieces;rest;2
pieces;reason;2
pieces;purpose;2
name;pieces;2
pieces;strength;2
fever;pieces;2
Restraint;pieces;2
pieces;superstition;2
patience;pieces;2
mystery;pieces;2
brass;villages;2
brass;rest;2
brass;reason;2
brass;thing;2
brass;strength;2
brass;touch;2
brass;days;2
brass;fever;2
Restraint;brass;2
brass;restraint;2
brass;superstition;2
brass;patience;2
brass;fear;2
brass;fact;2
inches;wire;2
theory;wire;2
provisions;wire;2
currency;wire;2
riverside;wire;2
people;wire;2
director;wire;2
tins;wire;2
he-goat;wire;2
thrown;wire;2
steamer;wire;2
loops;wire;2
fishes;wire;2
salary;wire;2
regularity;wire;2
wire;worthy;2
trading;wire;2
company;wire;2
possession;wire;2
lumps;wire;2
stuff;wire;2
dough;wire;2
lavender;wire;2
colour;wire;2
leaves;wire;2
looks;wire;2
purpose;wire;2
sustenance;wire;2
name;wire;2
gnawing;wire;2
devils;wire;2
thirty;wire;2
tuck-in;wire;2
capacity;wire;2
consequences;wire;2
courage;wire;2
skins;wire;2
muscles;wire;2
restraining;wire;2
secrets;wire;2
probability;wire;2
play;wire;2
quickening;wire;2
interest;wire;2
light;wire;2
aspect;wire;2
vanity;wire;2
dream-sensation;wire;2
days;wire;2
finger;wire;2
pulse;wire;2
paw-strokes;wire;2
trifling;wire;2
onslaught;wire;2
curiosity;wire;2
impulses;wire;2
motives;wire;2
capacities;wire;2
weaknesses;wire;2
brought;wire;2
test;wire;2
necessity;wire;2
disgust;wire;2
honour;wire;2
beliefs;wire;2
principles;wire;2
chaff;wire;2
breeze;wire;2
devilry;wire;2
starvation;wire;2
torment;wire;2
thoughts;wire;2
sombre;wire;2
ferocity;wire;2
man;wire;2
bereavement;wire;2
dishonour;wire;2
perdition;wire;2
Sad;wire;2
scruple;wire;2
hyena;wire;2
corpses;wire;2
battlefield;wire;2
dazzling;wire;2
foam;wire;2
depths;wire;2
sea;wire;2
ripple;wire;2
enigma;wire;2
mystery;wire;2
note;wire;2
grief;wire;2
clamour;wire;2
river-bank;wire;2
whiteness;wire;2
inches;villages;2
inches;rest;2
inches;reason;2
inches;thing;2
inches;strength;2
inches;touch;2
fever;inches;2
Restraint;inches;2
inches;restraint;2
inches;superstition;2
inches;patience;2
fear;inches;2
fact;inches;2
theory;villages;2
rest;theory;2
reason;theory;2
strength;theory;2
theory;touch;2
fever;theory;2
Restraint;theory;2
restraint;theory;2
superstition;theory;2
patience;theory;2
fear;theory;2
fact;theory;2
provisions;villages;2
provisions;rest;2
provisions;reason;2
provisions;thing;2
provisions;strength;2
provisions;touch;2
fever;provisions;2
Restraint;provisions;2
provisions;restraint;2
provisions;superstition;2
patience;provisions;2
fear;provisions;2
fact;provisions;2
currency;villages;2
currency;rest;2
currency;reason;2
currency;thing;2
currency;strength;2
currency;touch;2
currency;fever;2
Restraint;currency;2
currency;restraint;2
currency;superstition;2
currency;patience;2
currency;fear;2
currency;fact;2
riverside;villages;2
rest;riverside;2
riverside;steamer;2
riverside;thing;2
riverside;strength;2
riverside;touch;2
fever;riverside;2
necessity;riverside;2
Restraint;riverside;2
restraint;riverside;2
riverside;superstition;2
patience;riverside;2
fear;riverside;2
fact;riverside;2
director;villages;2
tins;villages;2
he-goat;villages;2
thrown;villages;2
loops;villages;2
fishes;villages;2
salary;villages;2
regularity;villages;2
villages;worthy;2
trading;villages;2
company;villages;2
possession;villages;2
lumps;villages;2
stuff;villages;2
dough;villages;2
lavender;villages;2
colour;villages;2
leaves;villages;2
looks;villages;2
sustenance;villages;2
name;villages;2
gnawing;villages;2
devils;villages;2
thirty;villages;2
tuck-in;villages;2
capacity;villages;2
consequences;villages;2
courage;villages;2
skins;villages;2
muscles;villages;2
restraining;villages;2
secrets;villages;2
probability;villages;2
play;villages;2
quickening;villages;2
interest;villages;2
light;villages;2
vanity;villages;2
dream-sensation;villages;2
finger;villages;2
pulse;villages;2
things;villages;2
paw-strokes;villages;2
villages;wilderness;2
trifling;villages;2
onslaught;villages;2
curiosity;villages;2
impulses;villages;2
motives;villages;2
capacities;villages;2
villages;weaknesses;2
brought;villages;2
test;villages;2
necessity;villages;2
disgust;villages;2
honour;villages;2
beliefs;villages;2
principles;villages;2
chaff;villages;2
breeze;villages;2
devilry;villages;2
starvation;villages;2
torment;villages;2
sombre;villages;2
ferocity;villages;2
bereavement;villages;2
dishonour;villages;2
perdition;villages;2
soul;villages;2
Sad;villages;2
scruple;villages;2
hyena;villages;2
corpses;villages;2
battlefield;villages;2
dazzling;villages;2
foam;villages;2
sea;villages;2
ripple;villages;2
enigma;villages;2
mystery;villages;2
note;villages;2
grief;villages;2
savage;villages;2
clamour;villages;2
river-bank;villages;2
villages;whiteness;2
consequences;people;2
people;touch;2
fever;people;2
Restraint;people;2
people;restraint;2
people;superstition;2
patience;people;2
fear;people;2
director;rest;2
director;thing;2
director;strength;2
director;touch;2
director;fever;2
Restraint;director;2
director;restraint;2
director;superstition;2
director;patience;2
director;fear;2
director;fact;2
rest;tins;2
he-goat;rest;2
rest;thrown;2
loops;rest;2
fishes;rest;2
rest;salary;2
regularity;rest;2
rest;worthy;2
rest;trading;2
company;rest;2
lumps;rest;2
dough;rest;2
lavender;rest;2
colour;rest;2
leaves;rest;2
looks;rest;2
rest;sustenance;2
gnawing;rest;2
rest;thirty;2
rest;tuck-in;2
consequences;rest;2
courage;rest;2
rest;skins;2
muscles;rest;2
rest;restraining;2
rest;secrets;2
probability;rest;2
play;rest;2
quickening;rest;2
interest;rest;2
rest;vanity;2
finger;rest;2
pulse;rest;2
paw-strokes;rest;2
rest;trifling;2
onslaught;rest;2
curiosity;rest;2
impulses;rest;2
motives;rest;2
capacities;rest;2
rest;weaknesses;2
brought;rest;2
rest;test;2
necessity;rest;2
disgust;rest;2
beliefs;rest;2
principles;rest;2
chaff;rest;2
breeze;rest;2
devilry;rest;2
rest;starvation;2
rest;torment;2
rest;sombre;2
ferocity;rest;2
bereavement;rest;2
dishonour;rest;2
perdition;rest;2
Sad;rest;2
rest;scruple;2
hyena;rest;2
corpses;rest;2
battlefield;rest;2
dazzling;rest;2
foam;rest;2
rest;ripple;2
enigma;rest;2
grief;rest;2
rest;river-bank;2
rest;whiteness;2
reason;tins;2
thing;tins;2
strength;tins;2
tins;touch;2
fever;tins;2
Restraint;tins;2
restraint;tins;2
superstition;tins;2
patience;tins;2
fear;tins;2
fact;tins;2
he-goat;reason;2
he-goat;thing;2
he-goat;strength;2
he-goat;touch;2
fever;he-goat;2
Restraint;he-goat;2
he-goat;restraint;2
he-goat;superstition;2
he-goat;patience;2
fear;he-goat;2
fact;he-goat;2
leaves;thrown;2
purpose;thrown;2
strength;thrown;2
thrown;touch;2
fever;thrown;2
things;thrown;2
Restraint;thrown;2
restraint;thrown;2
superstition;thrown;2
patience;thrown;2
soul;thrown;2
fact;thrown;2
depths;thrown;2
note;thrown;2
clamour;thrown;2
regularity;steamer;2
steamer;strength;2
fever;steamer;2
necessity;steamer;2
Restraint;steamer;2
restraint;steamer;2
steamer;superstition;2
steamer;thoughts;2
loops;reason;2
reason;salary;2
reason;regularity;2
reason;worthy;2
company;reason;2
possession;reason;2
lumps;reason;2
reason;stuff;2
dough;reason;2
lavender;reason;2
colour;reason;2
looks;reason;2
reason;sustenance;2
gnawing;reason;2
devils;reason;2
reason;thirty;2
reason;tuck-in;2
capacity;reason;2
consequences;reason;2
courage;reason;2
reason;skins;2
muscles;reason;2
reason;restraining;2
reason;secrets;2
probability;reason;2
play;reason;2
quickening;reason;2
interest;reason;2
reason;vanity;2
dream-sensation;reason;2
pulse;reason;2
paw-strokes;reason;2
reason;trifling;2
onslaught;reason;2
impulses;reason;2
motives;reason;2
capacities;reason;2
reason;weaknesses;2
brought;reason;2
reason;test;2
disgust;reason;2
honour;reason;2
beliefs;reason;2
principles;reason;2
chaff;reason;2
breeze;reason;2
devilry;reason;2
reason;starvation;2
reason;torment;2
reason;sombre;2
ferocity;reason;2
bereavement;reason;2
dishonour;reason;2
perdition;reason;2
Sad;reason;2
reason;reason;2
reason;scruple;2
hyena;reason;2
corpses;reason;2
battlefield;reason;2
dazzling;reason;2
foam;reason;2
reason;ripple;2
mystery;reason;2
reason;river-bank;2
reason;whiteness;2
loops;thing;2
loops;strength;2
loops;touch;2
fever;loops;2
Restraint;loops;2
loops;restraint;2
loops;superstition;2
loops;patience;2
fear;loops;2
fact;loops;2
fishes;thing;2
fishes;strength;2
fishes;touch;2
fever;fishes;2
Restraint;fishes;2
fishes;superstition;2
fishes;patience;2
fear;fishes;2
fact;fishes;2
salary;thing;2
salary;strength;2
salary;touch;2
fever;salary;2
Restraint;salary;2
restraint;salary;2
salary;superstition;2
patience;salary;2
fear;salary;2
fact;salary;2
regularity;thing;2
regularity;strength;2
regularity;touch;2
fever;regularity;2
regularity;things;2
Restraint;regularity;2
regularity;restraint;2
regularity;superstition;2
patience;regularity;2
fear;regularity;2
regularity;thoughts;2
fact;regularity;2
thing;worthy;2
strength;worthy;2
touch;worthy;2
fever;worthy;2
Restraint;worthy;2
restraint;worthy;2
superstition;worthy;2
patience;worthy;2
fear;worthy;2
fact;worthy;2
thing;trading;2
strength;trading;2
fever;trading;2
Restraint;trading;2
restraint;trading;2
superstition;trading;2
patience;trading;2
fear;trading;2
fact;trading;2
company;thing;2
company;strength;2
company;touch;2
company;fever;2
Restraint;company;2
company;restraint;2
company;superstition;2
company;patience;2
company;fear;2
company;fact;2
lumps;thing;2
dough;thing;2
lavender;thing;2
colour;thing;2
looks;thing;2
sustenance;thing;2
gnawing;thing;2
thing;thirty;2
thing;tuck-in;2
consequences;thing;2
courage;thing;2
skins;thing;2
muscles;thing;2
restraining;thing;2
secrets;thing;2
probability;thing;2
play;thing;2
quickening;thing;2
interest;thing;2
thing;vanity;2
paw-strokes;thing;2
thing;trifling;2
curiosity;thing;2
impulses;thing;2
motives;thing;2
capacities;thing;2
thing;weaknesses;2
brought;thing;2
test;thing;2
disgust;thing;2
beliefs;thing;2
principles;thing;2
chaff;thing;2
breeze;thing;2
devilry;thing;2
starvation;thing;2
thing;torment;2
sombre;thing;2
ferocity;thing;2
bereavement;thing;2
dishonour;thing;2
perdition;thing;2
Sad;thing;2
scruple;thing;2
hyena;thing;2
corpses;thing;2
battlefield;thing;2
dazzling;thing;2
foam;thing;2
sea;thing;2
ripple;thing;2
enigma;thing;2
grief;thing;2
river-bank;thing;2
thing;whiteness;2
possession;touch;2
fever;possession;2
possession;things;2
Restraint;possession;2
possession;restraint;2
possession;superstition;2
patience;possession;2
fear;possession;2
possession;soul;2
fact;possession;2
lumps;strength;2
lumps;touch;2
fever;lumps;2
Restraint;lumps;2
lumps;restraint;2
lumps;superstition;2
lumps;patience;2
fear;lumps;2
fact;lumps;2
devils;stuff;2
capacity;stuff;2
light;stuff;2
aspect;stuff;2
stuff;touch;2
fever;stuff;2
Restraint;stuff;2
restraint;stuff;2
stuff;superstition;2
patience;stuff;2
honour;stuff;2
fact;stuff;2
note;stuff;2
dough;strength;2
dough;touch;2
dough;fever;2
Restraint;dough;2
dough;restraint;2
dough;superstition;2
dough;patience;2
dough;fear;2
dough;fact;2
lavender;strength;2
lavender;touch;2
fever;lavender;2
Restraint;lavender;2
lavender;restraint;2
lavender;superstition;2
lavender;patience;2
fear;lavender;2
fact;lavender;2
colour;leaves;2
colour;strength;2
colour;touch;2
colour;fever;2
colour;things;2
Restraint;colour;2
colour;restraint;2
colour;superstition;2
colour;patience;2
colour;fear;2
colour;fact;2
leaves;strength;2
leaves;something;2
leaves;touch;2
fever;leaves;2
leaves;things;2
Restraint;leaves;2
leaves;restraint;2
leaves;superstition;2
leaves;patience;2
fact;leaves;2
depths;leaves;2
looks;strength;2
looks;touch;2
fever;looks;2
Restraint;looks;2
looks;restraint;2
looks;superstition;2
looks;patience;2
fear;looks;2
fact;looks;2
name;purpose;2
purpose;strength;2
fever;purpose;2
Restraint;purpose;2
purpose;superstition;2
patience;purpose;2
fact;purpose;2
mystery;purpose;2
note;purpose;2
clamour;purpose;2
strength;sustenance;2
sustenance;touch;2
fever;sustenance;2
Restraint;sustenance;2
restraint;sustenance;2
superstition;sustenance;2
patience;sustenance;2
fear;sustenance;2
fact;sustenance;2
aspect;name;2
name;touch;2
fever;name;2
curiosity;name;2
name;necessity;2
Restraint;name;2
name;superstition;2
honour;name;2
gnawing;strength;2
gnawing;touch;2
fever;gnawing;2
Restraint;gnawing;2
gnawing;restraint;2
gnawing;superstition;2
gnawing;patience;2
fear;gnawing;2
fact;gnawing;2
capacity;devils;2
devils;something;2
devils;light;2
devils;touch;2
devils;fever;2
Restraint;devils;2
devils;restraint;2
devils;superstition;2
devils;patience;2
devils;fear;2
devils;honour;2
devils;man;2
devils;fact;2
devils;note;2
devils;savage;2
strength;thirty;2
thirty;touch;2
fever;thirty;2
Restraint;thirty;2
restraint;thirty;2
superstition;thirty;2
patience;thirty;2
fear;thirty;2
fact;thirty;2
strength;tuck-in;2
touch;tuck-in;2
fever;tuck-in;2
Restraint;tuck-in;2
restraint;tuck-in;2
superstition;tuck-in;2
patience;tuck-in;2
fear;tuck-in;2
fact;tuck-in;2
capacity;something;2
capacity;touch;2
capacity;fever;2
Restraint;capacity;2
capacity;restraint;2
capacity;superstition;2
capacity;patience;2
capacity;fear;2
capacity;honour;2
capacity;fact;2
capacity;note;2
capacity;savage;2
consequences;strength;2
consequences;touch;2
consequences;fever;2
Restraint;consequences;2
consequences;restraint;2
consequences;superstition;2
consequences;patience;2
consequences;fear;2
consequences;fact;2
courage;strength;2
courage;touch;2
courage;fever;2
Restraint;courage;2
courage;restraint;2
courage;superstition;2
courage;patience;2
courage;fear;2
courage;fact;2
skins;strength;2
muscles;strength;2
restraining;strength;2
secrets;strength;2
probability;strength;2
play;strength;2
quickening;strength;2
interest;strength;2
aspect;strength;2
strength;vanity;2
dream-sensation;strength;2
finger;strength;2
pulse;strength;2
paw-strokes;strength;2
strength;trifling;2
onslaught;strength;2
impulses;strength;2
motives;strength;2
capacities;strength;2
strength;weaknesses;2
brought;strength;2
strength;test;2
necessity;strength;2
disgust;strength;2
beliefs;strength;2
principles;strength;2
chaff;strength;2
breeze;strength;2
devilry;strength;2
starvation;strength;2
strength;torment;2
sombre;strength;2
ferocity;strength;2
bereavement;strength;2
dishonour;strength;2
perdition;strength;2
Sad;strength;2
scruple;strength;2
hyena;strength;2
corpses;strength;2
battlefield;strength;2
dazzling;strength;2
foam;strength;2
depths;strength;2
sea;strength;2
ripple;strength;2
enigma;strength;2
mystery;strength;2
grief;strength;2
clamour;strength;2
river-bank;strength;2
strength;whiteness;2
skins;touch;2
fever;skins;2
Restraint;skins;2
restraint;skins;2
skins;superstition;2
patience;skins;2
fear;skins;2
fact;skins;2
muscles;touch;2
fever;muscles;2
Restraint;muscles;2
muscles;restraint;2
muscles;superstition;2
muscles;patience;2
fear;muscles;2
fact;muscles;2
fever;something;2
Restraint;something;2
something;superstition;2
patience;something;2
restraining;touch;2
fever;restraining;2
Restraint;restraining;2
restraining;restraint;2
restraining;superstition;2
patience;restraining;2
fear;restraining;2
fact;restraining;2
secrets;touch;2
fever;secrets;2
Restraint;secrets;2
secrets;superstition;2
patience;secrets;2
fear;secrets;2
probability;touch;2
fever;probability;2
Restraint;probability;2
probability;restraint;2
probability;superstition;2
patience;probability;2
fear;probability;2
fact;probability;2
play;touch;2
fever;play;2
Restraint;play;2
play;restraint;2
play;superstition;2
patience;play;2
fear;play;2
fact;play;2
quickening;touch;2
fever;quickening;2
Restraint;quickening;2
quickening;restraint;2
quickening;superstition;2
patience;quickening;2
fear;quickening;2
fact;quickening;2
interest;touch;2
fever;interest;2
Restraint;interest;2
interest;restraint;2
interest;superstition;2
interest;patience;2
fear;interest;2
fact;interest;2
light;touch;2
fever;light;2
Restraint;light;2
light;restraint;2
light;superstition;2
light;patience;2
fear;light;2
honour;light;2
fact;light;2
light;note;2
light;savage;2
aspect;fever;2
aspect;necessity;2
Restraint;aspect;2
aspect;restraint;2
